"วันที่"|"สัญชาติ"|"จำนวน"
"2023-08-18"|"CHN"|"1"
"2023-08-18"|"CHN"|"1"
"2023-08-18"|"CHN"|"1"
"2023-08-18"|"GBR"|"1"
"2023-08-18"|"CHN"|"1"
"2023-08-18"|"CHN"|"1"
"2023-08-18"|"CHN"|"1"
"2023-08-19"|"CHN"|"1"
"2023-08-19"|"CHN"|"1"
"2023-08-19"|"CHN"|"1"
"2023-08-19"|"CHN"|"1"
"2023-08-19"|"CHN"|"1"
"2023-08-19"|"CHN"|"1"
"2023-08-19"|"KOR"|"1"
"2023-08-19"|"CHN"|"1"
"2023-08-19"|"KOR"|"1"
"2023-08-20"|"CHN"|"1"
"2023-08-20"|"SGP"|"1"
"2023-08-20"|"USA"|"1"
"2023-08-20"|"CHN"|"1"
"2023-08-20"|"IND"|"1"
"2023-08-20"|"CHN"|"1"
"2023-08-20"|"CHN"|"1"
"2023-08-20"|"JPN"|"1"
"2023-08-20"|"CHN"|"1"
"2023-08-20"|"USA"|"1"
"2023-08-20"|"USA"|"1"
"2023-08-20"|"USA"|"1"
"2023-08-20"|"USA"|"1"
"2023-08-20"|"CHN"|"1"
"2023-08-21"|"CHN"|"1"
"2023-08-21"|"TWN"|"1"
"2023-08-21"|"KOR"|"1"
"2023-08-21"|"CHN"|"1"
"2023-08-21"|"TWN"|"1"
"2023-08-21"|"CHN"|"1"
"2023-08-21"|"CHN"|"1"
"2023-08-21"|"CHN"|"1"
"2023-08-21"|"CHN"|"1"
"2023-08-21"|"CHN"|"1"
"2023-08-21"|"CHN"|"1"
"2023-08-21"|"CHN"|"1"
"2023-08-21"|"KOR"|"1"
"2023-08-21"|"KOR"|"1"
"2023-08-22"|"CHN"|"1"
"2023-08-22"|"CHN"|"1"
"2023-08-22"|"CHN"|"1"
"2023-08-22"|"CHN"|"1"
"2023-08-22"|"CHN"|"1"
"2023-08-22"|"CHN"|"1"
"2023-08-22"|"CHN"|"1"
"2023-08-22"|"CHN"|"1"
"2023-08-22"|"CHN"|"1"
"2023-08-22"|"CHN"|"1"
"2023-08-22"|"CHN"|"1"
"2023-08-22"|"CHN"|"1"
"2023-08-22"|"CHN"|"1"
"2023-08-22"|"USA"|"1"
"2023-08-22"|"USA"|"1"
"2023-08-22"|"USA"|"1"
"2023-08-22"|"USA"|"1"
"2023-08-22"|"CHN"|"1"
"2023-08-22"|"JPN"|"1"
"2023-08-23"|"SGP"|"1"
"2023-08-23"|"MMR"|"1"
"2023-08-23"|"GBR"|"1"
"2023-08-23"|"CHN"|"1"
"2023-08-23"|"TWN"|"1"
"2023-08-23"|"KOR"|"1"
"2023-08-23"|"AUS"|"1"
"2023-08-23"|"CHN"|"1"
"2023-08-23"|"CHN"|"1"
"2023-08-23"|"CHN"|"1"
"2023-08-23"|"CHN"|"1"
"2023-08-23"|"CHN"|"1"
"2023-08-23"|"CHN"|"1"
"2023-08-23"|"CHN"|"1"
"2023-08-23"|"CHN"|"1"
"2023-08-23"|"CHN"|"1"
"2023-08-23"|"CHN"|"1"
"2023-08-23"|"USA"|"1"
"2023-08-24"|"CHN"|"1"
"2023-08-24"|"CHN"|"1"
"2023-08-24"|"USA"|"1"
"2023-08-24"|"TWN"|"1"
"2023-08-24"|"CHN"|"1"
"2023-08-24"|"KOR"|"1"
"2023-08-24"|"CHN"|"1"
"2023-08-24"|"CHN"|"1"
"2023-08-24"|"CHN"|"1"
"2023-08-24"|"LAO"|"1"
"2023-08-24"|"CHN"|"1"
"2023-08-24"|"CHN"|"1"
"2023-08-24"|"CHN"|"1"
"2023-08-25"|"CHN"|"1"
"2023-08-25"|"USA"|"1"
"2023-08-25"|"TWN"|"1"
"2023-08-25"|"CHN"|"1"
"2023-08-25"|"KOR"|"1"
"2023-08-25"|"CHN"|"1"
"2023-08-25"|"TWN"|"1"
"2023-08-25"|"CHN"|"1"
"2023-08-26"|"CHN"|"1"
"2023-08-26"|"CHN"|"1"
"2023-08-26"|"CHN"|"1"
"2023-08-26"|"CHN"|"1"
"2023-08-26"|"CHN"|"1"
"2023-08-26"|"CHN"|"1"
"2023-08-26"|"CHN"|"1"
"2023-08-26"|"CHN"|"1"
"2023-08-26"|"CHN"|"1"
"2023-08-26"|"TWN"|"1"
"2023-08-26"|"KOR"|"1"
"2023-08-26"|"TWN"|"1"
"2023-08-26"|"TWN"|"1"
"2023-08-26"|"JPN"|"1"
"2023-08-27"|"CHN"|"1"
"2023-08-27"|"CHN"|"1"
"2023-08-27"|"CHN"|"1"
"2023-08-27"|"MMR"|"1"
"2023-08-27"|"USA"|"1"
"2023-08-27"|"KOR"|"1"
"2023-08-27"|"KOR"|"1"
"2023-08-27"|"KOR"|"1"
"2023-08-27"|"CHN"|"1"
"2023-08-28"|"KOR"|"1"
"2023-08-28"|"CHN"|"1"
"2023-08-28"|"CHN"|"1"
"2023-08-28"|"CHN"|"1"
"2023-08-28"|"USA"|"1"
"2023-08-28"|"CHN"|"1"
"2023-08-28"|"CHN"|"1"
"2023-08-28"|"MMR"|"1"
"2023-08-28"|"DNK"|"1"
"2023-08-28"|"KOR"|"1"
"2023-08-28"|"KOR"|"1"
"2023-08-28"|"KOR"|"1"
"2023-08-29"|"MMR"|"1"
"2023-08-29"|"CHN"|"1"
"2023-08-29"|"MMR"|"1"
"2023-08-29"|"CHN"|"1"
"2023-08-29"|"TWN"|"1"
"2023-08-29"|"CHN"|"1"
"2023-08-29"|"CHN"|"1"
"2023-08-29"|"CHN"|"1"
"2023-08-29"|"CHN"|"1"
"2023-08-29"|"CHN"|"1"
"2023-08-29"|"CHN"|"1"
"2023-08-29"|"NZL"|"1"
"2023-08-29"|"CHN"|"1"
"2023-08-29"|"JPN"|"1"
"2023-08-29"|"JPN"|"1"
"2023-08-30"|"CHN"|"1"
"2023-08-30"|"CHN"|"1"
"2023-08-30"|"CHN"|"1"
"2023-08-30"|"USA"|"1"
"2023-08-30"|"TWN"|"1"
"2023-08-30"|"CHN"|"1"
"2023-08-30"|"GBR"|"1"
"2023-08-30"|"CHN"|"1"
"2023-08-30"|"CHN"|"1"
"2023-08-30"|"LAO"|"1"
"2023-08-31"|"AUS"|"1"
"2023-08-31"|"MMR"|"1"
"2023-08-31"|"CHN"|"1"
"2023-08-31"|"USA"|"1"
"2023-08-31"|"CHN"|"1"
"2023-08-31"|"CHN"|"1"
"2023-08-31"|"CHN"|"1"
"2023-08-31"|"CHN"|"1"
"2023-08-31"|"CHN"|"1"
"2023-08-31"|"GBR"|"1"
"2023-08-31"|"CHN"|"1"
"2023-08-31"|"AUS"|"1"
"2023-08-31"|"USA"|"1"
"2023-08-31"|"CHN"|"1"
"2023-08-31"|"CHN"|"1"
"2023-08-31"|"CHN"|"1"
"2023-08-31"|"CHN"|"1"
"2023-08-31"|"CHN"|"1"
"2023-08-31"|"KOR"|"1"
"2023-08-31"|"KOR"|"1"
"2023-08-31"|"KOR"|"1"
"2023-08-31"|"CHN"|"1"
"2023-09-01"|"MMR"|"1"
"2023-09-01"|"CHN"|"1"
"2023-09-01"|"KOR"|"1"
"2023-09-01"|"CHN"|"1"
"2023-09-01"|"CHN"|"1"
"2023-09-01"|"NZL"|"1"
"2023-09-01"|"CHN"|"1"
"2023-09-01"|"CHN"|"1"
"2023-09-01"|"CHN"|"1"
"2023-09-01"|"CHN"|"1"
"2023-09-01"|"CHN"|"1"
"2023-09-01"|"CHN"|"1"
"2023-09-02"|"CHN"|"1"
"2023-09-02"|"CHN"|"1"
"2023-09-02"|"CHN"|"1"
"2023-09-02"|"CHN"|"1"
"2023-09-02"|"CHN"|"1"
"2023-09-02"|"AUS"|"1"
"2023-09-02"|"TWN"|"1"
"2023-09-02"|"CHN"|"1"
"2023-09-02"|"CHN"|"1"
"2023-09-02"|"DNK"|"1"
"2023-09-02"|"CHN"|"1"
"2023-09-02"|"CHN"|"1"
"2023-09-02"|"CHN"|"1"
"2023-09-02"|"CHN"|"1"
"2023-09-02"|"CHN"|"1"
"2023-09-02"|"CHN"|"1"
"2023-09-02"|"CHN"|"1"
"2023-09-02"|"MYS"|"1"
"2023-09-03"|"SGP"|"1"
"2023-09-03"|"USA"|"1"
"2023-09-03"|"MMR"|"1"
"2023-09-03"|"USA"|"1"
"2023-09-03"|"USA"|"1"
"2023-09-03"|"TWN"|"1"
"2023-09-03"|"MMR"|"1"
"2023-09-03"|"CHN"|"1"
"2023-09-03"|"CHN"|"1"
"2023-09-03"|"CHN"|"1"
"2023-09-03"|"CHN"|"1"
"2023-09-03"|"KOR"|"1"
"2023-09-03"|"KOR"|"1"
"2023-09-03"|"KOR"|"1"
"2023-09-04"|"CHN"|"1"
"2023-09-04"|"TWN"|"1"
"2023-09-04"|"CHN"|"1"
"2023-09-04"|"TWN"|"1"
"2023-09-04"|"CHN"|"1"
"2023-09-04"|"CHN"|"1"
"2023-09-04"|"CHN"|"1"
"2023-09-04"|"CHN"|"1"
"2023-09-04"|"CHN"|"1"
"2023-09-04"|"CHN"|"1"
"2023-09-05"|"CAN"|"1"
"2023-09-05"|"CHN"|"1"
"2023-09-05"|"TWN"|"1"
"2023-09-05"|"TWN"|"1"
"2023-09-05"|"TWN"|"1"
"2023-09-05"|"JPN"|"1"
"2023-09-05"|"CHN"|"1"
"2023-09-05"|"CHN"|"1"
"2023-09-05"|"CHN"|"1"
"2023-09-05"|"RUS"|"1"
"2023-09-05"|"CHN"|"1"
"2023-09-05"|"CHN"|"1"
"2023-09-05"|"CHN"|"1"
"2023-09-05"|"CHN"|"1"
"2023-09-05"|"CHN"|"1"
"2023-09-05"|"CHN"|"1"
"2023-09-05"|"CHN"|"1"
"2023-09-05"|"KOR"|"1"
"2023-09-05"|"KOR"|"1"
"2023-09-05"|"KOR"|"1"
"2023-09-07"|"CHE"|"1"
"2023-09-07"|"CHN"|"1"
"2023-09-07"|"CHN"|"1"
"2023-09-07"|"CHN"|"1"
"2023-09-07"|"CHN"|"1"
"2023-09-07"|"CHN"|"1"
"2023-09-07"|"CHN"|"1"
"2023-09-07"|"TWN"|"1"
"2023-09-07"|"MMR"|"1"
"2023-09-07"|"MMR"|"1"
"2023-09-07"|"MMR"|"1"
"2023-09-07"|"CAN"|"1"
"2023-09-07"|"CAN"|"1"
"2023-09-07"|"USA"|"1"
"2023-09-07"|"CHN"|"1"
"2023-09-07"|"CHN"|"1"
"2023-09-07"|"CHN"|"1"
"2023-09-07"|"NOR"|"1"
"2023-09-08"|"ESP"|"1"
"2023-09-08"|"CHN"|"1"
"2023-09-08"|"CHN"|"1"
"2023-09-08"|"CHN"|"1"
"2023-09-08"|"TWN"|"1"
"2023-09-08"|"CHN"|"1"
"2023-09-08"|"CHN"|"1"
"2023-09-08"|"CHN"|"1"
"2023-09-08"|"CHN"|"1"
"2023-09-08"|"CHN"|"1"
"2023-09-08"|"CHN"|"1"
"2023-09-08"|"CHN"|"1"
"2023-09-08"|"CHN"|"1"
"2023-09-08"|"MMR"|"1"
"2023-09-08"|"HKG"|"1"
"2023-09-08"|"KOR"|"1"
"2023-09-08"|"JPN"|"1"
"2023-09-08"|"KOR"|"1"
"2023-09-09"|"CHN"|"1"
"2023-09-09"|"CHN"|"1"
"2023-09-09"|"CHN"|"1"
"2023-09-09"|"CHN"|"1"
"2023-09-09"|"TWN"|"1"
"2023-09-09"|"USA"|"1"
"2023-09-09"|"CHN"|"1"
"2023-09-09"|"CHN"|"1"
"2023-09-09"|"CHN"|"1"
"2023-09-09"|"CHN"|"1"
"2023-09-09"|"CHN"|"1"
"2023-09-09"|"VNM"|"1"
"2023-09-09"|"CHN"|"1"
"2023-09-09"|"PAK"|"1"
"2023-09-09"|"CHN"|"1"
"2023-09-09"|"CHN"|"1"
"2023-09-09"|"KOR"|"1"
"2023-09-09"|"KOR"|"1"
"2023-09-10"|"AUS"|"1"
"2023-09-10"|"TWN"|"1"
"2023-09-10"|"USA"|"1"
"2023-09-10"|"CHN"|"1"
"2023-09-10"|"AUS"|"1"
"2023-09-10"|"DNK"|"1"
"2023-09-10"|"USA"|"1"
"2023-09-10"|"KOR"|"1"
"2023-09-11"|"CHN"|"1"
"2023-09-11"|"CHN"|"1"
"2023-09-11"|"CHN"|"1"
"2023-09-11"|"CHN"|"1"
"2023-09-11"|"CHN"|"1"
"2023-09-11"|"KOR"|"1"
"2023-09-06"|"CHN"|"1"
"2023-09-06"|"TWN"|"1"
"2023-09-06"|"TWN"|"1"
"2023-09-06"|"SGP"|"1"
"2023-09-06"|"SGP"|"1"
"2023-09-06"|"TWN"|"1"
"2023-09-06"|"BEN"|"1"
"2023-09-06"|"AUS"|"1"
"2023-09-06"|"USA"|"1"
"2023-09-06"|"CHN"|"1"
"2023-09-06"|"CHN"|"1"
"2023-09-06"|"CHN"|"1"
"2023-09-06"|"CHN"|"1"
"2023-09-06"|"CHN"|"1"
"2023-09-06"|"JPN"|"1"
"2023-09-06"|"CHN"|"1"
"2023-09-06"|"CHN"|"1"
"2023-09-06"|"KOR"|"1"
"2023-09-06"|"KOR"|"1"
"2023-09-06"|"KOR"|"1"
"2023-09-12"|"GBR"|"1"
"2023-09-12"|"CHN"|"1"
"2023-09-12"|"MMR"|"1"
"2023-09-12"|"TWN"|"1"
"2023-09-12"|"CHN"|"1"
"2023-09-12"|"CHN"|"1"
"2023-09-12"|"CHN"|"1"
"2023-09-12"|"CHN"|"1"
"2023-09-12"|"CHN"|"1"
"2023-09-12"|"CHN"|"1"
"2023-09-12"|"CHN"|"1"
"2023-09-12"|"CHN"|"1"
"2023-09-12"|"CHN"|"1"
"2023-09-12"|"CHN"|"1"
"2023-09-12"|"CHN"|"1"
"2023-09-12"|"CHN"|"1"
"2023-09-12"|"CHN"|"1"
"2023-09-12"|"DNK"|"1"
"2023-09-12"|"CHN"|"1"
"2023-09-13"|"CHN"|"1"
"2023-09-13"|"KOR"|"1"
"2023-09-13"|"KOR"|"1"
"2023-09-13"|"CHN"|"1"
"2023-09-13"|"USA"|"1"
"2023-09-13"|"CHN"|"1"
"2023-09-13"|"CHN"|"1"
"2023-09-13"|"CHN"|"1"
"2023-09-13"|"CHN"|"1"
"2023-09-13"|"IND"|"1"
"2023-09-13"|"CHN"|"1"
"2023-09-13"|"CHN"|"1"
"2023-09-13"|"CHN"|"1"
"2023-09-13"|"CHN"|"1"
"2023-09-13"|"CHN"|"1"
"2023-09-13"|"HKG"|"1"
"2023-09-13"|"CHN"|"1"
"2023-09-13"|"CHN"|"1"
"2023-09-13"|"CHN"|"1"
"2023-09-13"|"CHN"|"1"
"2023-09-13"|"CHN"|"1"
"2023-09-13"|"UKR"|"1"
"2023-09-13"|"CHN"|"1"
"2023-09-14"|"CHN"|"1"
"2023-09-14"|"COL"|"1"
"2023-09-14"|"DEU"|"1"
"2023-09-14"|"DEU"|"1"
"2023-09-14"|"BNO"|"1"
"2023-09-14"|"GBR"|"1"
"2023-09-14"|"GBR"|"1"
"2023-09-14"|"CHN"|"1"
"2023-09-14"|"CHN"|"1"
"2023-09-14"|"CHN"|"1"
"2023-09-14"|"USA"|"1"
"2023-09-14"|"CHN"|"1"
"2023-09-14"|"CHN"|"1"
"2023-09-14"|"BEL"|"1"
"2023-09-14"|"USA"|"1"
"2023-09-15"|"USA"|"1"
"2023-09-15"|"CHN"|"1"
"2023-09-15"|"CHN"|"1"
"2023-09-15"|"CHN"|"1"
"2023-09-15"|"CHN"|"1"
"2023-09-15"|"KOR"|"1"
"2023-09-15"|"GBR"|"1"
"2023-09-15"|"KOR"|"1"
"2023-09-15"|"TWN"|"1"
"2023-09-15"|"USA"|"1"
"2023-09-16"|"TUR"|"1"
"2023-09-16"|"CHN"|"1"
"2023-09-16"|"CHN"|"1"
"2023-09-16"|"CHN"|"1"
"2023-09-16"|"USA"|"1"
"2023-09-16"|"KOR"|"1"
"2023-09-16"|"CHN"|"1"
"2023-09-16"|"CHN"|"1"
"2023-09-16"|"CHN"|"1"
"2023-09-16"|"CHN"|"1"
"2023-09-16"|"CHN"|"1"
"2023-09-16"|"CHN"|"1"
"2023-09-16"|"CHN"|"1"
"2023-09-16"|"BGD"|"1"
"2023-09-16"|"KOR"|"1"
"2023-09-16"|"KOR"|"1"
"2023-09-16"|"JPN"|"1"
"2023-09-16"|"CHN"|"1"
"2023-09-16"|"CHN"|"1"
"2023-09-17"|"ECU"|"1"
"2023-09-17"|"TWN"|"1"
"2023-09-17"|"GBR"|"1"
"2023-09-17"|"CHN"|"1"
"2023-09-17"|"CAN"|"1"
"2023-09-18"|"CHN"|"1"
"2023-09-18"|"AUS"|"1"
"2023-09-18"|"CHN"|"1"
"2023-09-18"|"CHN"|"1"
"2023-09-18"|"CHN"|"1"
"2023-09-18"|"DEU"|"1"
"2023-09-18"|"CHN"|"1"
"2023-09-18"|"CHN"|"1"
"2023-09-18"|"DNK"|"1"
"2023-09-18"|"KOR"|"1"
"2023-09-18"|"KOR"|"1"
"2023-09-19"|"CHN"|"1"
"2023-09-19"|"MMR"|"1"
"2023-09-19"|"CHN"|"1"
"2023-09-19"|"CHN"|"1"
"2023-09-19"|"CHN"|"1"
"2023-09-19"|"TWN"|"1"
"2023-09-19"|"CHN"|"1"
"2023-09-19"|"CHN"|"1"
"2023-09-19"|"CAN"|"1"
"2023-09-19"|"CAN"|"1"
"2023-09-19"|"GBR"|"1"
"2023-09-19"|"GBR"|"1"
"2023-09-19"|"USA"|"1"
"2023-09-19"|"KOR"|"1"
"2023-09-19"|"KOR"|"1"
"2023-09-19"|"KOR"|"1"
"2023-09-19"|"DEU"|"1"
"2023-09-19"|"DEU"|"1"
"2023-09-20"|"CHN"|"1"
"2023-09-20"|"AUS"|"1"
"2023-09-20"|"CHN"|"1"
"2023-09-20"|"CHN"|"1"
"2023-09-20"|"CHN"|"1"
"2023-09-20"|"FRA"|"1"
"2023-09-20"|"USA"|"1"
"2023-09-20"|"KOR"|"1"
"2023-09-20"|"USA"|"1"
"2023-09-20"|"KOR"|"1"
"2023-09-21"|"USA"|"1"
"2023-09-21"|"GBR"|"1"
"2023-09-21"|"CHN"|"1"
"2023-09-21"|"CHN"|"1"
"2023-09-21"|"CHN"|"1"
"2023-09-21"|"CHN"|"1"
"2023-09-21"|"CHN"|"1"
"2023-09-21"|"CHN"|"1"
"2023-09-21"|"JPN"|"1"
"2023-09-21"|"CHN"|"1"
"2023-09-21"|"CHN"|"1"
"2023-09-21"|"CHN"|"1"
"2023-09-21"|"TWN"|"1"
"2023-09-21"|"VNM"|"1"
"2023-09-21"|"CHN"|"1"
"2023-09-21"|"CHN"|"1"
"2023-09-21"|"CHN"|"1"
"2023-09-21"|"CHN"|"1"
"2023-09-21"|"CHN"|"1"
"2023-09-21"|"CHN"|"1"
"2023-09-21"|"CHN"|"1"
"2023-09-21"|"FRA"|"1"
"2023-09-21"|"USA"|"1"
"2023-09-21"|"KOR"|"1"
"2023-09-22"|"USA"|"1"
"2023-09-22"|"USA"|"1"
"2023-09-22"|"PHL"|"1"
"2023-09-22"|"USA"|"1"
"2023-09-22"|"TWN"|"1"
"2023-09-22"|"CHN"|"1"
"2023-09-22"|"CHN"|"1"
"2023-09-22"|"CHN"|"1"
"2023-09-22"|"CHN"|"1"
"2023-09-22"|"ZAF"|"1"
"2023-09-22"|"CHN"|"1"
"2023-09-22"|"CHN"|"1"
"2023-09-22"|"CHN"|"1"
"2023-09-22"|"CHN"|"1"
"2023-09-22"|"AUS"|"1"
"2023-09-22"|"CHN"|"1"
"2023-09-22"|"CHN"|"1"
"2023-09-22"|"CHN"|"1"
"2023-09-22"|"CHN"|"1"
"2023-09-22"|"CHN"|"1"
"2023-09-22"|"CHN"|"1"
"2023-09-22"|"CHN"|"1"
"2023-09-22"|"CHN"|"1"
"2023-09-22"|"USA"|"1"
"2023-09-22"|"USA"|"1"
"2023-09-22"|"GBR"|"1"
"2023-09-22"|"CHN"|"1"
"2023-09-22"|"MMR"|"1"
"2023-09-22"|"MMR"|"1"
"2023-09-22"|"MMR"|"1"
"2023-09-22"|"MMR"|"1"
"2023-09-22"|"KOR"|"1"
"2023-09-22"|"KOR"|"1"
"2023-09-22"|"KOR"|"1"
"2023-09-22"|"KOR"|"1"
"2023-09-22"|"KOR"|"1"
"2023-09-22"|"KOR"|"1"
"2023-09-23"|"CHN"|"1"
"2023-09-23"|"CHN"|"1"
"2023-09-23"|"CHN"|"1"
"2023-09-23"|"CHN"|"1"
"2023-09-23"|"SWE"|"1"
"2023-09-23"|"PAK"|"1"
"2023-09-23"|"GBR"|"1"
"2023-09-23"|"CHN"|"1"
"2023-09-23"|"TWN"|"1"
"2023-09-23"|"CHN"|"1"
"2023-09-23"|"CHN"|"1"
"2023-09-23"|"CHN"|"1"
"2023-09-23"|"CHN"|"1"
"2023-09-23"|"USA"|"1"
"2023-09-23"|"CHN"|"1"
"2023-09-23"|"CHN"|"1"
"2023-09-23"|"CHN"|"1"
"2023-09-23"|"CHN"|"1"
"2023-09-23"|"CHN"|"1"
"2023-09-23"|"CHN"|"1"
"2023-09-23"|"CHN"|"1"
"2023-09-23"|"CHN"|"1"
"2023-09-23"|"KOR"|"1"
"2023-09-23"|"KOR"|"1"
"2023-09-23"|"KOR"|"1"
"2023-09-23"|"KOR"|"1"
"2023-09-23"|"CHN"|"1"
"2023-09-23"|"CHN"|"1"
"2023-09-23"|"KOR"|"1"
"2023-09-23"|"KOR"|"1"
"2023-09-23"|"CHN"|"1"
"2023-09-24"|"AUS"|"1"
"2023-09-24"|"TWN"|"1"
"2023-09-24"|"PHL"|"1"
"2023-09-24"|"CHN"|"1"
"2023-09-24"|"CHN"|"1"
"2023-09-24"|"CHN"|"1"
"2023-09-24"|"VNM"|"1"
"2023-09-24"|"VNM"|"1"
"2023-09-24"|"CHN"|"1"
"2023-09-24"|"CHN"|"1"
"2023-09-24"|"CHN"|"1"
"2023-09-24"|"CHN"|"1"
"2023-09-24"|"CHN"|"1"
"2023-09-24"|"DEU"|"1"
"2023-09-24"|"JPN"|"1"
"2023-09-24"|"KOR"|"1"
"2023-09-24"|"KOR"|"1"
"2023-09-24"|"JPN"|"1"
"2023-09-25"|"CHN"|"1"
"2023-09-25"|"CHN"|"1"
"2023-09-25"|"CHN"|"1"
"2023-09-25"|"CHN"|"1"
"2023-09-25"|"CHN"|"1"
"2023-09-25"|"CHN"|"1"
"2023-09-25"|"TWN"|"1"
"2023-09-25"|"TWN"|"1"
"2023-09-25"|"CHN"|"1"
"2023-09-25"|"KOR"|"1"
"2023-09-25"|"KOR"|"1"
"2023-09-25"|"CHN"|"1"
"2023-09-25"|"AUS"|"1"
"2023-09-26"|"GBR"|"1"
"2023-09-26"|"CHN"|"1"
"2023-09-26"|"CHN"|"1"
"2023-09-26"|"CHN"|"1"
"2023-09-26"|"TWN"|"1"
"2023-09-26"|"TWN"|"1"
"2023-09-26"|"USA"|"1"
"2023-09-26"|"TWN"|"1"
"2023-09-26"|"CHN"|"1"
"2023-09-26"|"TWN"|"1"
"2023-09-26"|"CHN"|"1"
"2023-09-26"|"CHN"|"1"
"2023-09-26"|"CHN"|"1"
"2023-09-26"|"CHN"|"1"
"2023-09-26"|"CHN"|"1"
"2023-09-26"|"CHN"|"1"
"2023-09-26"|"CHN"|"1"
"2023-09-26"|"CHN"|"1"
"2023-09-26"|"CHN"|"1"
"2023-09-26"|"JPN"|"1"
"2023-09-26"|"CHN"|"1"
"2023-09-26"|"GBR"|"1"
"2023-09-26"|"CHN"|"1"
"2023-09-26"|"CAN"|"1"
"2023-09-26"|"CHN"|"1"
"2023-09-26"|"BNO"|"1"
"2023-09-26"|"CHN"|"1"
"2023-09-26"|"CHN"|"1"
"2023-09-26"|"CHN"|"1"
"2023-09-26"|"CHN"|"1"
"2023-09-26"|"CHN"|"1"
"2023-09-26"|"KOR"|"1"
"2023-09-26"|"CHN"|"1"
"2023-09-26"|"JPN"|"1"
"2023-09-26"|"CHN"|"1"
"2023-09-27"|"CHN"|"1"
"2023-09-27"|"CHN"|"1"
"2023-09-27"|"CHN"|"1"
"2023-09-27"|"CHN"|"1"
"2023-09-27"|"TWN"|"1"
"2023-09-27"|"TWN"|"1"
"2023-09-27"|"TWN"|"1"
"2023-09-27"|"TWN"|"1"
"2023-09-28"|"CHN"|"1"
"2023-09-28"|"CHN"|"1"
"2023-09-28"|"USA"|"1"
"2023-09-28"|"CHN"|"1"
"2023-09-28"|"CHN"|"1"
"2023-09-28"|"CAN"|"1"
"2023-09-28"|"TWN"|"1"
"2023-09-28"|"TWN"|"1"
"2023-09-28"|"IRL"|"1"
"2023-09-28"|"TWN"|"1"
"2023-09-28"|"CHN"|"1"
"2023-09-28"|"TWN"|"1"
"2023-09-28"|"FRA"|"1"
"2023-09-28"|"USA"|"1"
"2023-09-28"|"USA"|"1"
"2023-09-28"|"CHN"|"1"
"2023-09-28"|"CHN"|"1"
"2023-09-28"|"CHN"|"1"
"2023-09-28"|"CHN"|"1"
"2023-09-28"|"CHN"|"1"
"2023-09-28"|"CHN"|"1"
"2023-09-28"|"CHN"|"1"
"2023-09-28"|"CHN"|"1"
"2023-09-28"|"CHN"|"1"
"2023-09-28"|"CHN"|"1"
"2023-09-28"|"CHN"|"1"
"2023-09-28"|"CHN"|"1"
"2023-09-28"|"JPN"|"1"
"2023-09-28"|"CHN"|"1"
"2023-09-28"|"CHN"|"1"
"2023-09-28"|"CHN"|"1"
"2023-09-28"|"CHN"|"1"
"2023-09-29"|"CHN"|"1"
"2023-09-29"|"KOR"|"1"
"2023-09-29"|"JPN"|"1"
"2023-09-29"|"AUS"|"1"
"2023-09-29"|"AUS"|"1"
"2023-09-29"|"CHN"|"1"
"2023-09-29"|"CHN"|"1"
"2023-09-29"|"CHN"|"1"
"2023-09-29"|"CHN"|"1"
"2023-09-29"|"CHN"|"1"
"2023-09-29"|"CHN"|"1"
"2023-09-29"|"CHN"|"1"
"2023-09-29"|"CHN"|"1"
"2023-09-29"|"CHN"|"1"
"2023-09-29"|"KOR"|"1"
"2023-09-29"|"CHN"|"1"
"2023-09-29"|"CHN"|"1"
"2023-09-29"|"CHN"|"1"
"2023-09-29"|"CHN"|"1"
"2023-09-29"|"CHN"|"1"
"2023-09-30"|"HKG"|"1"
"2023-09-30"|"CHN"|"1"
"2023-09-30"|"HKG"|"1"
"2023-09-30"|"MYS"|"1"
"2023-09-30"|"CHN"|"1"
"2023-09-30"|"CHN"|"1"
"2023-09-30"|"CHN"|"1"
"2023-09-30"|"CHN"|"1"
"2023-09-30"|"CHN"|"1"
"2023-09-30"|"CHN"|"1"
"2023-09-30"|"CHN"|"1"
"2023-09-30"|"CHN"|"1"
"2023-09-30"|"CHN"|"1"
"2023-09-30"|"CHN"|"1"
"2023-09-30"|"CHN"|"1"
"2023-09-30"|"CHN"|"1"
"2023-09-30"|"CHN"|"1"
"2023-09-30"|"CHN"|"1"
"2023-09-30"|"JPN"|"1"
"2023-09-30"|"CHN"|"1"
"2023-09-30"|"CHN"|"1"
"2023-09-30"|"CHN"|"1"
"2023-09-30"|"CHN"|"1"
"2023-09-30"|"CHN"|"1"
"2023-09-30"|"CHN"|"1"
"2023-09-30"|"CHN"|"1"
"2023-09-30"|"USA"|"1"
"2023-09-30"|"VNM"|"1"
"2023-09-30"|"VNM"|"1"
"2023-09-30"|"CHN"|"1"
"2023-09-30"|"CHN"|"1"
"2023-09-30"|"CHN"|"1"
"2023-09-30"|"CHN"|"1"
"2023-09-30"|"CHN"|"1"
"2023-09-30"|"CHN"|"1"
"2023-09-30"|"CHN"|"1"
"2023-09-30"|"CHN"|"1"
"2023-09-30"|"CAN"|"1"
"2023-09-30"|"CHN"|"1"
"2023-09-30"|"CHN"|"1"
"2023-09-30"|"CHN"|"1"
"2023-09-30"|"CHN"|"1"
"2023-10-01"|"HKG"|"1"
"2023-10-01"|"MEX"|"1"
